18270. 0.003005204
18280. 0.01000431
18290. 0.001183063
18300. 0.003332204
18310. 0.001340464
18320. 0.002222089
18330. 0.001758439
18340. 0.004798593
18350. 0.001033888
18360. 9.407926E-5
18370. 6.356130E-5
18380. 2.413650E-5
18390. 3.479500E-4
18400. 1.293917E-4
18410. 7.499710E-5
18420. 2.581646E-5
18430. 1.546713E-4
18440. 4.244390E-4
18450. 0.001779633
18460. 0.001312039
18470. 7.853247E-5
18480. 2.276584E-8
18490. 8.986043E-6
18500. 3.159537E-4
18510. 1.291735E-4
18520. 0.001345128
18530. 4.172959E-4
18540. 1.578084E-6
18550. 8.099515E-5
18560. 5.728098E-4
18570. 4.050095E-5
18580. 1.746021E-4
18590. 5.192798E-4
18600. 2.650664E-5
18610. 2.195585E-5
18620. 9.271086E-4
18630. 9.212946E-4
18640. 6.638322E-4
18650. 9.729415E-5
18660. 9.258368E-4
18670. 8.536022E-4
18680. 1.962214E-5
18690. 2.222893E-5
18700. 6.985133E-6
18710. 3.992744E-7
18720. 4.342262E-6
18730. 1.420164E-5
18740. 3.870626E-7
18750. 2.032775E-5
18760. 1.373893E-5
18770. 1.472135E-5
18780. 7.733174E-5
18790. 6.045983E-4
18800. 8.364882E-4
18810. 3.434975E-4
18820. 3.104029E-4
18830. 9.947849E-4
18840. 2.817596E-4
18850. 1.517540E-4
18860. 3.721191E-4
18870. 3.841235E-4
18880. 9.277823E-4
18890. 0.001118562
18900. 2.863782E-4
18910. 8.184084E-5
18920. 1.536582E-4
18930. 4.862676E-5
18940. 6.627782E-5
18950. 4.044946E-4
18960. 8.468374E-4
18970. 4.867009E-4
18980. 1.236429E-4
18990. 2.963429E-5
19000. 1.713992E-7
19010. 1.071505E-5
19020. 1.423672E-4
19030. 5.265629E-5
19040. 5.665216E-5
19050. 5.324361E-5
19060. 2.469536E-7
19070. 2.980931E-6
19080. 1.434471E-4
19090. 1.780225E-4
19100. 1.997920E-4
19110. 5.390790E-5
19120. 9.340234E-6
19130. 2.199500E-5
19140. 1.600606E-6
19150. 1.352116E-5
19160. 6.019894E-5
19170. 7.782071E-6
19180. 6.767480E-5
19190. 3.674629E-5
19200. 0.
